Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Time Elapsed,Correct,learningType,presentedImage,presentedLabel,response
770,1589725293333,17/05/2020 14:21:33,1589725292868,-6,17/05/2020 08:21:32,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
771,1589725293536,17/05/2020 14:21:33,1589725293310,-6,17/05/2020 08:21:33,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/21675.jpg,,learningBlock4,,image-keyboard-response,385,442664,,LF,/task/70033/56/asset/21675.jpg,/task/70033/56/asset/LFbim.mp3,
772,1589725293536,17/05/2020 14:21:33,1589725293311,-6,17/05/2020 08:21:33,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
773,1589725294458,17/05/2020 14:21:34,1589725294370,-6,17/05/2020 08:21:34,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,386,443724,,,,,
774,1589725294739,17/05/2020 14:21:34,1589725294371,-6,17/05/2020 08:21:34,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
775,1589725295536,17/05/2020 14:21:35,1589725295212,-6,17/05/2020 08:21:35,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFdep.mp3,,,,audio-keyboard-response,387,444565,,,,,
776,1589725295770,17/05/2020 14:21:35,1589725295213,-6,17/05/2020 08:21:35,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
777,1589725295770,17/05/2020 14:21:35,1589725295653,-6,17/05/2020 08:21:35,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/11075.jpg,,learningBlock4,,image-keyboard-response,388,445007,,LF,/task/70033/56/asset/11075.jpg,/task/70033/56/asset/LFdep.mp3,
778,1589725295770,17/05/2020 14:21:35,1589725295653,-6,17/05/2020 08:21:35,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
779,1589725296787,17/05/2020 14:21:36,1589725296715,-6,17/05/2020 08:21:36,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,389,446069,,,,,
780,1589725297193,17/05/2020 14:21:37,1589725296717,-6,17/05/2020 08:21:36,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
781,1589725297630,17/05/2020 14:21:37,1589725297563,-6,17/05/2020 08:21:37,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,390,446917,,,,,
782,1589725298021,17/05/2020 14:21:38,1589725297564,-6,17/05/2020 08:21:37,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
783,1589725298224,17/05/2020 14:21:38,1589725298008,-6,17/05/2020 08:21:38,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/21475.jpg,,learningBlock4,,image-keyboard-response,391,447362,,LF,/task/70033/56/asset/21475.jpg,/task/70033/56/asset/LFbim.mp3,
784,1589725298224,17/05/2020 14:21:38,1589725298009,-6,17/05/2020 08:21:38,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
785,1589725299196,17/05/2020 14:21:39,1589725299072,-6,17/05/2020 08:21:39,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,392,448426,,,,,
786,1589725299399,17/05/2020 14:21:39,1589725299073,-6,17/05/2020 08:21:39,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
787,1589725300086,17/05/2020 14:21:40,1589725299995,-6,17/05/2020 08:21:39,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFtob.mp3,,,,audio-keyboard-response,393,449349,,,,,
788,1589725300290,17/05/2020 14:21:40,1589725299997,-6,17/05/2020 08:21:39,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
789,1589725300508,17/05/2020 14:21:40,1589725300438,-6,17/05/2020 08:21:40,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/33275.jpg,,learningBlock4,,image-keyboard-response,394,449792,,LF,/task/70033/56/asset/33275.jpg,/task/70033/56/asset/LFtob.mp3,
790,1589725300711,17/05/2020 14:21:40,1589725300440,-6,17/05/2020 08:21:40,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
791,1589725301633,17/05/2020 14:21:41,1589725301499,-6,17/05/2020 08:21:41,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,395,450852,,,,,
792,1589725301901,17/05/2020 14:21:41,1589725301500,-6,17/05/2020 08:21:41,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
793,1589725302498,17/05/2020 14:21:42,1589725302421,-6,17/05/2020 08:21:42,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFtob.mp3,,,,audio-keyboard-response,396,451775,,,,,
794,1589725302701,17/05/2020 14:21:42,1589725302423,-6,17/05/2020 08:21:42,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
795,1589725303014,17/05/2020 14:21:43,1589725302868,-6,17/05/2020 08:21:42,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/30475.jpg,,learningBlock4,,image-keyboard-response,397,452222,,LF,/task/70033/56/asset/30475.jpg,/task/70033/56/asset/LFtob.mp3,
796,1589725303217,17/05/2020 14:21:43,1589725302870,-6,17/05/2020 08:21:42,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
797,1589725304031,17/05/2020 14:21:44,1589725303931,-6,17/05/2020 08:21:43,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,398,453284,,,,,
798,1589725304375,17/05/2020 14:21:44,1589725303932,-6,17/05/2020 08:21:43,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
799,1589725304859,17/05/2020 14:21:44,1589725304772,-6,17/05/2020 08:21:44,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/LFdep.mp3,,,,audio-keyboard-response,399,454126,,,,,
800,1589725305093,17/05/2020 14:21:45,1589725304774,-6,17/05/2020 08:21:44,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
801,1589725305398,17/05/2020 14:21:45,1589725305219,-6,17/05/2020 08:21:45,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/12275.jpg,,learningBlock4,,image-keyboard-response,400,454573,,LF,/task/70033/56/asset/12275.jpg,/task/70033/56/asset/LFdep.mp3,
802,1589725305398,17/05/2020 14:21:45,1589725305220,-6,17/05/2020 08:21:45,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
803,1589725307320,17/05/2020 14:21:47,1589725307235,-6,17/05/2020 08:21:47,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,-1,,-1,randomDot,,rdk,401,456589,,,,,
804,1589725307648,17/05/2020 14:21:47,1589725307237,-6,17/05/2020 08:21:47,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
805,1589725308054,17/05/2020 14:21:48,1589725307942,-6,17/05/2020 08:21:47,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,198.48500000080094,,37,randomDot,,rdk,402,457296,1,,,,
806,1589725308054,17/05/2020 14:21:48,1589725307943,-6,17/05/2020 08:21:47,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
807,1589725309648,17/05/2020 14:21:49,1589725309571,-6,17/05/2020 08:21:49,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,1124.1500000178348,,39,randomDot,,rdk,403,458925,,,,,
808,1589725309851,17/05/2020 14:21:49,1589725309574,-6,17/05/2020 08:21:49,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
809,1589725311226,17/05/2020 14:21:51,1589725311140,-6,17/05/2020 08:21:51,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,1063.1500000017695,,37,randomDot,,rdk,404,460494,,,,,
810,1589725311430,17/05/2020 14:21:51,1589725311144,-6,17/05/2020 08:21:51,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
811,1589725312633,17/05/2020 14:21:52,1589725312548,-6,17/05/2020 08:21:52,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,901.4350000070408,,39,randomDot,,rdk,405,461902,,,,,
812,1589725312961,17/05/2020 14:21:52,1589725312551,-6,17/05/2020 08:21:52,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
813,1589725316378,17/05/2020 14:21:56,1589725316296,-6,17/05/2020 08:21:56,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,3242.0400000119116,<p>You responded correctly on 42% of the trials.</p><p>Press any key to continue the experiment!</p>,16,,,html-keyboard-response,406,465649,,,,,
814,1589725316656,17/05/2020 14:21:56,1589725316297,-6,17/05/2020 08:21:56,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
815,1589725333584,17/05/2020 14:22:13,1589725333499,-6,17/05/2020 08:22:13,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,NA,,,instructions,,instructions,407,482853,,,,,
816,1589725333865,17/05/2020 14:22:13,1589725333513,-6,17/05/2020 08:22:13,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
817,1589725334568,17/05/2020 14:22:14,1589725334499,-6,17/05/2020 08:22:14,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,408,483853,,,,,
818,1589725334896,17/05/2020 14:22:14,1589725334501,-6,17/05/2020 08:22:14,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
819,1589725335834,17/05/2020 14:22:15,1589725335732,-6,17/05/2020 08:22:15,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,1227.6299999793991,/task/70033/56/asset/tob.mp3,/task/70033/56/asset/22225.jpg,generalizationLP,,audio-button-response,409,485086,,LF,"[""/task/70033/56/asset/11625.jpg"",""/task/70033/56/asset/22225.jpg"",""/task/70033/56/asset/31625.jpg""]",/task/70033/56/asset/tob.mp3,
820,1589725336115,17/05/2020 14:22:16,1589725335734,-6,17/05/2020 08:22:15,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
821,1589725336809,17/05/2020 14:22:16,1589725336722,-6,17/05/2020 08:22:16,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,410,486076,,,,,
822,1589725337012,17/05/2020 14:22:17,1589725336724,-6,17/05/2020 08:22:16,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
823,1589725337954,17/05/2020 14:22:17,1589725337870,-6,17/05/2020 08:22:17,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,1143.7999999907333,/task/70033/56/asset/dep.mp3,/task/70033/56/asset/20475.jpg,generalizationLP,,audio-button-response,411,487224,,LF,"[""/task/70033/56/asset/10975.jpg"",""/task/70033/56/asset/20475.jpg"",""/task/70033/56/asset/30275.jpg""]",/task/70033/56/asset/dep.mp3,
824,1589725338157,17/05/2020 14:22:18,1589725337872,-6,17/05/2020 08:22:17,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
825,1589725338939,17/05/2020 14:22:18,1589725338859,-6,17/05/2020 08:22:18,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,412,488212,,,,,
826,1589725339142,17/05/2020 14:22:19,1589725338860,-6,17/05/2020 08:22:18,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
827,1589725339923,17/05/2020 14:22:19,1589725339844,-6,17/05/2020 08:22:19,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,981.5149999922141,/task/70033/56/asset/dep.mp3,/task/70033/56/asset/21375.jpg,generalizationLP,,audio-button-response,413,489198,,LF,"[""/task/70033/56/asset/10875.jpg"",""/task/70033/56/asset/21375.jpg"",""/task/70033/56/asset/31075.jpg""]",/task/70033/56/asset/dep.mp3,
828,1589725340126,17/05/2020 14:22:20,1589725339845,-6,17/05/2020 08:22:19,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
829,1589725340915,17/05/2020 14:22:20,1589725340832,-6,17/05/2020 08:22:20,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,414,490186,,,,,
830,1589725341121,17/05/2020 14:22:21,1589725340834,-6,17/05/2020 08:22:20,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
831,1589725343417,17/05/2020 14:22:23,1589725343340,-6,17/05/2020 08:22:23,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,/task/70033/56/asset/bim.mp3,,generalizationLP,,audio-button-response,415,492694,,LF,"[""/task/70033/56/asset/12125.jpg"",""/task/70033/56/asset/22025.jpg"",""/task/70033/56/asset/31125.jpg""]",/task/70033/56/asset/bim.mp3,
832,1589725343636,17/05/2020 14:22:23,1589725343342,-6,17/05/2020 08:22:23,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
833,1589725344401,17/05/2020 14:22:24,1589725344326,-6,17/05/2020 08:22:24,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,416,493679,,,,,
834,1589725344714,17/05/2020 14:22:24,1589725344328,-6,17/05/2020 08:22:24,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
835,1589725346089,17/05/2020 14:22:26,1589725346008,-6,17/05/2020 08:22:26,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,1676.5900000173133,/task/70033/56/asset/tob.mp3,/task/70033/56/asset/20125.jpg,generalizationLP,,audio-button-response,417,495361,,LF,"[""/task/70033/56/asset/11225.jpg"",""/task/70033/56/asset/20125.jpg"",""/task/70033/56/asset/30825.jpg""]",/task/70033/56/asset/tob.mp3,
836,1589725346370,17/05/2020 14:22:26,1589725346009,-6,17/05/2020 08:22:26,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
837,1589725347111,17/05/2020 14:22:27,1589725346994,-6,17/05/2020 08:22:26,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,418,496348,,,,,
838,1589725347377,17/05/2020 14:22:27,1589725346996,-6,17/05/2020 08:22:26,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,,,,,,,,,,LF,,,
839,1589725349395,17/05/2020 14:22:29,1589725349316,-6,17/05/2020 08:22:29,15519,13,task-q8hp,,4988638,BLIND,1414932,,complete,,5ec144d5638a3701240b2eee,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 81.0.4044.138,1280x800,1280x800,,main exp,56,LF,2316.915000003064,/task/70033/56/asset/tob.mp3,/task/70033/56/asset/23475.jpg,generalizationLP,,audio-button-response,419,498669,,LF,"[""/task/70033/56/asset/12175.jpg"",""/task/70033/56/asset/23475.jpg"",""/task/70033/56/asset/33175.jpg""]",/task/70033/56/asset/tob.mp3,
